cluster_label,n_collections,med_price_usd,med_volume_usd,med_royalties_usd,med_roy_rate
0.0,10,1.0782408284745322,111.19630349571555,0.15837244874999998,0.075
1.0,3,6.311473945693432,774.1044840000001,38.81556476601461,0.05
2.0,45,6.716920000000001,10489.087440000001,2203.8375892632203,0.075
3.0,8,5.346120000000001,233.036,9.787512000000001,0.05
4.0,3,0.0238746,0.07886150000000001,,
